1,49695,3.921239561324077
4,2756,2.8613933236574747
7,12961,3.3664840675873777
10,29005,3.430029305292191
13,1461,3.272416153319644
16,17394,3.7874554444061173
19,20938,2.6074123603018435
22,9928,3.319399677679291
25,21553,3.689509581032803
28,3154,4.057545973367152
31,9435,3.250344462109168
34,32255,3.6430940939389242
37,85,3.0176470588235293
40,886,3.646726862302483
43,2552,3.4684561128526648
46,3205,3.2748829953198126
49,236,3.5847457627118646
52,9320,3.541148068669528
55,939,3.241214057507987
58,11549,3.978396397956533
61,2281,3.3231039017974573
64,2086,2.829817833173538
67,170,3.35
70,12712,3.2774543738200124
73,2955,3.8067681895093064
76,3380,3.0090236686390535
79,5535,3.1285456187895213
82,2538,4.004925137903862
85,2714,3.531134856300663
88,4864,3.1076274671052633
94,4030,3.526923076923077
97,1963,3.9964340295466125
100,4115,3.22138517618469
103,1133,3.2691968225948806
106,134,3.4440298507462686
109,16,2.0625
112,11890,3.412573591253154
115,38,3.4078947368421053
118,1136,3.0110035211267605
121,837,3.7532855436081243
124,319,3.498432601880878
127,41,3.2560975609756095
130,39,3.1153846153846154
133,19,2.6052631578947367
136,102,3.549019607843137
139,41,3.073170731707317
142,41,3.0609756097560976
145,11975,3.2507724425887266
148,357,2.8893557422969187
151,12616,3.539037729866836
154,3010,3.8019933554817276
157,2596,2.7846687211093992
160,14965,2.6047444036084197
163,14321,3.445394874659591
166,650,2.787692307692308
169,3358,2.283650982727814
172,12706,2.7326066425310875
175,4801,3.507602582795251
178,500,3.388
181,2655,1.9290018832391713
184,328,3.1036585365853657
187,943,3.451219512195122
190,960,3.566145833333333
193,7464,2.2340568060021435
196,13628,2.8502714998532435
199,1516,3.783641160949868
202,389,2.9832904884318765
205,1355,3.5158671586715866
208,27775,2.8520972097209722
211,579,3.5958549222797926
214,942,4.04723991507431
217,1014,2.730276134122288
220,275,2.401818181818182
223,23695,3.8695505380882045
226,43,2.8372093023255816
229,2428,3.562808896210873
232,6150,4.035609756097561
235,16419,3.6636518667397526
238,834,3.1690647482014387
241,562,3.0320284697508897
244,285,2.380701754385965
247,7681,3.840450462179404
250,892,2.9854260089686098
253,27568,3.4966446604759143
256,9890,2.7282103134479274
259,1996,3.0756513026052104
262,4217,3.776025610623666
265,11975,3.9272651356993737
268,728,3.3070054945054945
271,1257,3.3305489260143197
274,1181,2.871295512277731
277,9140,3.42335886214442
280,5104,3.725705329153605
283,232,3.0797413793103448
286,109,2.041284403669725
289,3192,3.346021303258145
292,26246,3.414367903680561
295,469,2.7974413646055436
298,244,3.5040983606557377
301,469,3.5277185501066097
304,724,3.1988950276243093
307,6676,3.9931845416417016
310,245,2.76734693877551
313,1173,3.02387041773231
316,31799,3.3542249756281644
319,7180,3.7844707520891365
322,2986,3.6972538513060953
325,1036,2.6462355212355213
328,2427,3.15306963329213
331,559,3.2853309481216457
334,1638,3.8192918192918195
337,17881,3.75583021083832
340,1467,3.3752556237218814
343,934,2.6461456102783725
346,1129,3.429140832595217
349,29571,3.6603090866051198
352,1343,3.2598659717051377
355,9939,2.433494315323473
358,2273,3.249450065992081
361,4993,3.3380733026236733
364,38991,3.779090046420969
367,34384,3.1747178920428105
370,14261,2.9555080288899798
373,3527,3.7819676779132405
376,11294,3.281609704267753
379,5470,2.723583180987203
382,5419,3.0356154272005904
385,128,3.5703125
388,551,3.5544464609800364
391,427,3.15807962529274
394,132,3.3333333333333335
397,92,2.1847826086956523
400,28,2.517857142857143
403,13,1.8461538461538463
406,66,3.0833333333333335
409,431,3.023201856148492
412,4521,3.568237115682371
415,3217,2.8197078023002797
418,685,2.705839416058394
421,1748,3.3083524027459954
424,742,2.7142857142857144
427,3407,2.5410918696800704
430,252,2.3273809523809526
433,1242,2.9239130434782608
436,1239,2.6073446327683616
439,53,2.5660377358490565
442,18307,3.0436171956082374
445,1893,2.8864236661384046
448,3013,3.5612346498506473
451,636,3.063679245283019
454,25689,3.4953871306785005
457,49581,3.9856900828946573
460,913,2.4342825848849947
463,410,2.8
466,13521,2.914503365135715
469,1279,3.272869429241595
472,731,2.8891928864569083
475,9083,3.925300011009578
478,277,2.427797833935018
481,5360,3.3337686567164178
484,704,2.8004261363636362
487,615,2.6195121951219513
490,3210,3.3552959501557633
493,3699,3.613544201135442
496,413,3.2893462469733654
499,404,2.7636138613861387
502,3642,2.2840472267984624
505,1293,2.5378963650425366
508,19489,3.814998204115142
511,1665,3.1471471471471473
514,4681,3.4597308267464215
517,3450,3.133768115942029
520,14439,3.040168986771937
523,926,3.650107991360691
526,130,3.1807692307692306
529,10952,3.8507578524470416
532,5968,3.057138069705094
535,5576,3.77788737446198
538,5101,3.7104489315820426
541,30526,4.133705693507174
544,2168,2.9278136531365315
547,807,2.81908302354399
550,3373,3.0819745034094277
553,15157,3.6974995051791253
556,1219,3.975799835931091
559,47,2.893617021276596
562,6197,3.7853800225915766
565,687,3.185589519650655
568,389,3.577120822622108
571,203,3.6157635467980294
574,1390,3.308273381294964
577,616,2.830357142857143
580,569,3.0764499121265376
583,251,3.50996015936255
586,28348,3.0866551432199802
589,52244,3.9319539085828037
592,46054,3.4023646154514267
595,35138,3.673302407649838
598,135,3.574074074074074
601,113,3.398230088495575
604,6,1.9166666666666667
607,18,2.5833333333333335
610,7845,3.3797323135755257
613,2430,3.628395061728395
616,7892,3.3762671059300557
619,714,2.596638655462185
625,25,3.26
628,11169,3.7585280687617515
631,2193,2.7273141814865483
634,334,2.320359281437126
637,5791,2.8384562251769987
640,3136,2.9705038265306123
643,23,2.217391304347826
649,137,3.7372262773722627
652,76,3.0328947368421053
655,18,2.2222222222222223
658,49,3.0
661,10228,3.314919827923348
664,322,3.051242236024845
667,1061,2.538171536286522
670,765,4.124836601307189
673,9917,2.7134213976000807
676,28,2.5535714285714284
679,97,3.3608247422680413
682,64,3.1953125
685,536,3.5345149253731343
688,2963,2.5998987512656093
691,1172,3.0554607508532423
694,2759,3.004349401957231
697,1142,2.785464098073555
700,1245,3.2590361445783134
703,357,2.8739495798319328
706,251,3.135458167330677
709,2597,3.28552175587216
712,181,3.5082872928176796
715,614,3.5627035830618894
718,903,3.4335548172757475
721,18,3.0
724,8538,3.069688451628016
727,25,3.18
730,70,3.057142857142857
733,31353,3.679536248524862
736,32446,3.196249152437897
739,12,2.0416666666666665
742,1859,2.735341581495428
745,12073,4.167315497390872
748,5279,3.170960409168403
751,156,3.5224358974358974
754,361,2.919667590027701
757,216,3.6550925925925926
760,895,3.6625698324022347
763,55,3.0272727272727273
766,1801,3.453081621321488
769,137,3.5693430656934306
772,34,2.8970588235294117
775,138,2.9057971014492754
778,23589,4.0112340497689605
781,1988,3.425301810865191
784,14379,2.7027609708602824
787,89,3.758426966292135
790,105,3.5095238095238095
793,118,3.2288135593220337
796,42,2.9404761904761907
799,6151,3.3724597626402213
802,12539,3.4905096100167476
805,11684,3.702798699075659
808,820,3.225
814,11,3.1363636363636362
820,60,2.783333333333333
823,96,3.3125
826,24,2.25
829,1821,2.6765513454146075
832,14347,3.4579354568899423
835,947,3.1768743400211195
838,7938,3.7961073318216174
841,459,3.6884531590413943
844,169,3.742603550295858
847,114,2.8464912280701755
850,255,3.5313725490196077
853,112,3.28125
856,58,3.3879310344827585
859,15,2.3333333333333335
862,362,3.611878453038674
865,100,3.31
868,87,3.1436781609195403
871,60,3.225
874,73,3.0753424657534247
877,167,3.2005988023952097
880,5420,2.477859778597786
886,1658,3.08021712907117
889,119,3.403361344537815
892,1370,3.728102189781022
895,61,2.959016393442623
898,6583,4.171426401336777
901,1546,3.617723156532988
904,17449,4.271333600779414
907,898,3.930400890868597
910,10922,4.082677165354331
913,12144,4.187211791831357
