2,22243,3.2119768016904193
5,12161,3.064591727653976
8,1415,3.142049469964664
11,18162,3.667712806959586
14,6022,3.432082364662903
17,20667,3.9685730875308463
20,4084,2.8807541625857005
23,4250,3.1482352941176472
26,2755,3.628856624319419
29,8520,3.952230046948357
32,44980,3.8980546909737663
35,1493,3.5016744809109177
38,552,2.857789855072464
41,4689,3.8521006611217743
44,10697,2.653874918201365
47,43249,4.053492566302111
50,47006,4.334372207803259
53,150,3.6966666666666668
56,70,1.8714285714285714
59,191,3.56020942408377
62,19381,3.7318249832309993
65,4864,2.3942228618421053
68,1238,3.4369951534733443
71,1295,2.3552123552123554
74,3514,3.3022196926579395
77,221,3.429864253393665
80,575,3.7243478260869565
83,594,3.653198653198653
86,4308,3.483402971216342
89,3247,3.139821373575608
92,2303,2.8541033434650456
95,22104,3.0946435034382915
98,81,2.4876543209876543
101,4298,3.786295951605398
104,17915,3.4170806586659226
107,6376,3.2153387703889584
110,53769,4.042533802004873
113,1089,3.1092745638200183
116,949,3.9373024236037937
119,264,2.772727272727273
122,3888,2.8676697530864197
125,3518,3.7556850483229107
128,75,3.5
131,194,3.2912371134020617
134,36,3.6527777777777777
137,226,3.2853982300884956
140,5073,3.2938103686181748
143,14,2.142857142857143
146,580,2.9120689655172414
149,1091,3.6943171402383133
152,651,3.1044546850998462
155,1276,3.4079153605015673
158,12625,2.932
161,23628,3.744201794481124
164,4435,3.46358511837655
167,79,3.1645569620253164
170,7875,3.1975873015873018
173,14993,2.5382845327819648
176,2363,3.854633939906898
179,1229,2.7506102522375917
182,697,3.091822094691535
185,24618,3.1104273295962304
188,2498,3.342473979183347
191,1664,2.676081730769231
194,5937,3.84967155128853
197,110,3.0681818181818183
200,339,2.836283185840708
203,5429,3.1474488856142937
206,1038,3.4783236994219653
209,745,2.835570469798658
212,447,2.5782997762863533
215,5348,3.838911742707554
218,4248,3.2934322033898304
224,8581,3.4445868779862487
227,4640,3.06875
230,7284,3.5911587040087865
233,3478,3.523720529039678
236,12215,3.3153499795333605
239,3178,3.0547514159848963
242,1076,3.386617100371747
245,255,2.976470588235294
248,3161,3.0256248022777603
251,388,3.0502577319587627
254,629,2.8934817170111287
257,3811,3.412883757543952
260,54502,4.190671901948552
263,395,3.731645569620253
266,16171,3.496258734772123
269,600,3.4775
272,7871,3.751746919070004
275,1564,2.7247442455242967
278,1157,3.0216076058772687
281,3936,3.6704776422764227
284,36,2.888888888888889
287,329,3.24468085106383
290,4042,3.995299356754082
293,25804,4.050573554487676
296,67310,4.174231169217055
299,2626,3.728865194211729
302,1564,3.75
305,3429,2.706036745406824
308,5170,3.913249516441006
311,81,2.6604938271604937
314,4124,3.8490543161978663
317,16183,3.1460792189334486
320,319,3.249216300940439
326,1333,4.081020255063766
329,26404,3.3296280866535373
332,2085,2.7609112709832133
335,397,3.2632241813602016
338,4652,2.994733447979364
341,400,3.59375
344,38226,2.9823418615601947
347,1542,3.4121271076523993
350,15833,3.4674098402071625
353,16524,3.513586298717018
356,66172,4.029000181345584
359,277,3.292418772563177
362,7629,3.397168698387731
365,1825,3.176986301369863
368,17062,3.410737310983472
371,4313,3.25863667980524
374,4965,2.424773413897281
377,41562,3.4932029257494825
380,43159,3.4911490071595725
383,5025,3.195323383084577
386,357,2.819327731092437
389,201,3.487562189054726
392,275,3.3127272727272725
395,13,3.076923076923077
398,51,3.3823529411764706
401,19,3.236842105263158
404,81,3.2962962962962963
407,1800,3.145
410,18618,2.9920775593511655
413,6105,2.7982800982800984
416,1774,2.705467869222097
419,4542,2.4929546455306033
422,1412,3.2411473087818696
425,882,3.479591836734694
428,4919,3.8195771498272006
431,8946,3.695059244355019
434,24940,3.0573376102646352
437,1835,2.616076294277929
440,19297,3.603979893247655
443,587,3.348381601362862
