\N,3.710526315789474
2,3.1020545789686644
4,2.828374455732946
7,3.3133245891520717
20,2.812928501469148
21,3.5272433239343175
26,3.582940108892922
29,3.8422535211267608
30,3.6049960967993755
34,3.5712292667803442
36,3.889807294920467
53,3.6333333333333333
55,3.2289669861554846
57,3.2960229602296023
58,3.9169625075764136
59,3.5392670157068062
64,2.806327900287632
67,3.335294117647059
72,3.4276422764227643
74,3.275469550369949
81,3.23060143346837
82,3.9755713159968478
83,3.6346801346801345
84,3.3987341772151898
85,3.5058953574060427
86,3.4565923862581243
88,3.023026315789474
92,2.818063395570994
99,3.088154269972452
100,3.202187120291616
102,2.410140562248996
104,3.3051632710019536
109,1.875
110,3.9523703249084043
111,4.016012417793391
113,3.090909090909091
115,3.3157894736842106
122,2.8222736625514404
124,3.4827586206896552
126,2.238372093023256
131,3.2783505154639174
135,2.933068992862807
136,3.519607843137255
139,3.0
140,3.2720283855706684
143,2.0
144,3.4455049944506104
146,2.8793103448275863
147,3.4825157843613406
148,2.8599439775910365
151,3.480421686746988
154,3.7485049833887043
155,3.3918495297805644
157,2.7187981510015407
158,2.8255049504950493
162,3.953794829024187
165,3.4135238656452564
166,2.6846153846153844
169,2.179868969624777
173,2.4493430267458147
181,1.8346516007532956
182,3.0502152080344334
183,3.3371335504885993
184,3.0640243902439024
185,3.0482573726541555
186,2.8055605061486366
192,3.0
198,3.348791425133982
213,3.9882478632478633
215,3.730366492146597
217,2.7090729783037477
218,3.265772128060264
223,3.7710909474572696
225,3.2558837466435
226,2.813953488372093
231,2.8496182016518623
232,3.986178861788618
235,3.5894999695474756
240,2.887694145758662
241,2.998220640569395
244,2.319298245614035
252,3.1723247965058565
255,2.2543940795559667
256,2.6407482305358947
261,3.563229478151828
263,3.713924050632911
265,3.8879331941544883
268,3.28021978021978
270,3.1574144486692015
274,2.829805249788315
275,2.6956521739130435
276,2.9536545154790255
278,3.004321521175454
279,3.6784188034188032
280,3.695141065830721
281,3.645071138211382
282,3.362521112987821
286,1.9724770642201834
287,3.221884498480243
288,3.1567132570944514
289,3.31359649122807
291,2.2347560975609757
293,3.9380716168035965
294,3.1586368977673325
296,4.085915911454465
298,3.4754098360655736
302,3.709079283887468
312,2.597735849056604
328,3.112484548825711
331,3.2719141323792487
333,3.2639116949461777
335,3.2241813602015115
337,3.6675241876852525
342,3.423011120615911
344,2.8836917281431487
358,3.2102947646282445
359,3.2779783393501805
360,2.698238933841028
363,3.942457231726283
365,3.1282191780821917
369,3.2875
370,2.840754505294159
372,3.171285892634207
373,3.7470938474624327
377,3.404528174775035
386,2.7450980392156863
387,2.62339514978602
393,1.718765311121999
394,3.227272727272727
397,2.119565217391304
399,2.2
403,1.6923076923076923
405,2.3804164321890826
410,2.928563755505425
412,3.524220305242203
417,3.491366252650712
423,2.9448784722222223
424,2.641509433962264
425,3.447845804988662
427,2.506604050484297
428,3.726773734498882
429,2.29130141604855
430,2.2698412698412698
434,2.9949478748997596
439,2.509433962264151
443,3.303236797274276
445,2.861067089276281
449,3.412280701754386
450,3.319851702055949
452,3.5514950166112955
453,3.079484425349087
454,3.4377359959515745
456,3.7518796992481205
458,3.138519924098672
459,2.7207615593834995
460,2.4019715224534504
464,2.882184820577961
465,3.219917012448133
466,2.8123659492641075
467,3.3684210526315788
471,3.5805821796237134
472,2.8714090287277703
474,3.6772138458271395
478,2.375451263537906
487,2.564227642276423
494,3.3189499589827727
500,3.2847173761339845
503,3.0714285714285716
508,3.7294371183744675
516,3.0454677936461674
518,2.6292962356792144
521,3.293821510297483
522,3.425632911392405
523,3.6285097192224622
524,3.4373525557011795
525,3.3255813953488373
527,4.218803692012626
528,2.7557502738225628
529,3.7857925493060627
532,3.0061997319034854
533,2.89391979301423
545,2.56
550,3.0462496294100205
558,2.6904761904761907
562,3.711473293529127
566,2.74
568,3.544987146529563
571,3.58128078817734
576,2.4
577,2.7646103896103895
580,3.0351493848857647
581,3.944768985661179
582,3.351145038167939
590,3.6568946796959825
593,4.0846616850187205
595,3.6003472024588765
600,2.9508196721311477
611,2.455008488964346
613,3.583950617283951
614,3.1104294478527605
615,3.8320251177394034
616,3.288773441459706
618,2.7333333333333334
621,3.581818181818182
628,3.6843047721371653
632,3.8333333333333335
634,2.2964071856287425
644,2.0714285714285716
649,3.6934306569343067
657,2.5
658,2.9591836734693877
667,2.5080113100848256
670,4.05359477124183
671,3.5989624272913066
675,2.107142857142857
680,3.4593862815884475
683,2.6
687,2.96
688,2.545393182585218
692,2.3108695652173914
702,3.6819407008086253
704,2.79652466367713
709,3.21447824412784
712,3.4861878453038675
715,3.52442996742671
717,3.1666666666666665
718,3.3510520487264674
727,3.16
741,3.805995475113122
743,2.6536321989528795
750,4.134668389319552
753,3.275
754,2.8698060941828256
758,2.88
760,3.548603351955307
761,2.7763406090002696
764,3.3350604490500864
765,2.9636325852036576
768,2.9705882352941178
777,2.793103448275862
781,3.3712273641851107
784,2.5836984491271995
791,3.6106194690265485
798,2.762107329842932
799,3.2814176556657455
805,3.630434782608696
807,3.2403846153846154
808,3.1926829268292685
810,1.7199787460148779
814,3.090909090909091
816,3.191780821917808
818,2.5556726378644186
821,2.978723404255319
822,3.2
823,3.1979166666666665
829,2.611751784733663
830,3.0082004555808655
833,2.667133847231955
834,2.6305418719211824
840,2.661169415292354
842,2.7164846077457794
843,3.310344827586207
848,3.635305528612997
860,3.4861878453038675
861,3.4036406806489907
864,3.2705882352941176
878,2.7142857142857144
879,2.7627272727272727
881,2.805781391147245
884,3.2962962962962963
889,3.3529411764705883
894,2.5357142857142856
900,3.7382129904385097
903,4.044628920107847
904,4.161613846065677
906,3.9591638308215846
908,4.135406667946503
909,3.951219512195122
914,3.805295147831462
916,3.9822177486998824
918,3.6714285714285713
919,3.8844103220302837
926,4.119146290924161
927,3.897727272727273
936,3.9432624113475176
939,3.262135922330097
944,3.7693726937269374
946,3.8914450035945363
950,4.106015485407981
953,3.9622266401590456
958,3.106382978723404
959,3.6743002544529264
960,3.457317073170732
963,3.5036764705882355
964,3.366568914956012
965,3.910596026490066
972,3.0854700854700856
975,2.7916666666666665
976,3.505720823798627
979,3.1463414634146343
986,3.449640287769784
988,3.3214285714285716
990,2.684268426842684
991,3.5096
994,3.9647103227023965
1000,3.0541871921182264
1003,3.1077399380804955
1005,2.340257171117705
1007,2.8893805309734515
1010,3.020711215318484
1012,3.4951852932594107
1015,3.165381319622965
1022,3.476435112798749
1036,3.8174611006941017
1040,3.348684210526316
1043,2.9834847233691164
1044,3.294466403162055
1055,2.690909090909091
1056,3.4177040110650068
1062,2.984848484848485
1068,3.5885885885885886
1075,3.4444444444444446
1077,3.794250693127098
1078,3.6735376044568246
1082,3.6082251082251084
1087,3.3768115942028984
1089,3.9546589469875157
1092,3.227950536461175
1098,3.037037037037037
1100,2.736989891426432
1110,2.5172413793103448
1111,3.879818594104308
1116,3.3293413173652695
1118,3.03125
1120,3.4683207797961897
1123,3.5555555555555554
1126,2.5387572069186417
1128,2.909467455621302
1130,3.1517489711934155
1132,4.01797385620915
1134,3.1052631578947367
1136,4.052143895348837
1140,3.46875
1143,3.309090909090909
1147,4.079475515119079
1148,4.06483823725203
1149,3.135593220338983
1152,3.4146341463414633
1153,3.223021582733813
1158,2.769230769230769
1159,2.736842105263158
1161,3.7358870967741935
1162,3.7579617834394905
1164,3.337579617834395
1166,3.4
1168,2.462686567164179
1170,1.9938271604938271
1175,3.8682532936676584
1178,4.115190582959642
1183,3.5557729941291587
1184,3.708092485549133
1186,3.447950415551486
1187,3.6366694701429774
1190,3.4229017566688356
1191,2.8423005565862707
1194,3.3236882716049383
1196,4.088694193719242
1201,4.002207505518764
1203,4.094788928405753
1210,3.9089647515958923
1217,4.073590381426202
1219,3.972568578553616
1221,4.173151324914227
1222,3.903402353370428
1225,3.9686055001216842
1228,3.981979198846669
1233,4.0483397002644725
1235,3.9057773369699977
1237,3.999034282955094
1244,3.9871063724274736
1245,3.8603960396039603
1249,3.776525414544272
1250,4.004850508905853
1253,3.838951909250679
1255,3.310748853795211
1256,4.056922248159454
1261,3.657678479712378
1262,4.022285399853265
1263,3.874952705259175
1265,3.751389496034472
1270,3.8104813402211173
1274,3.7307784718885153
1275,3.4980616740088104
1278,3.8976602372903826
1283,3.996761789111516
1287,3.7390731385899407
1288,3.9249408247165816
1290,3.4802469135802467
1295,3.6132939438700147
1296,3.8705003050640636
1300,3.971038707880813
1302,3.5385994945789516
1303,3.9625727751594124
1305,3.759282970550576
1307,3.744745979532164
1309,3.225806451612903
1312,3.493939393939394
1317,3.1614906832298137
1327,2.816948030453492
1340,3.671896010757508
1342,2.849802371541502
1344,3.712279111916629
1345,3.3338779320807563
1347,3.1506040268456377
1352,2.954663212435233
1353,3.1441991545326444
1358,3.9212697940673555
1361,4.007542426147078
1366,3.3341836734693877
1371,2.981348637015782
